id,formation_energy_per_atom,prediction
mp-34371,-0.4632775882812501,-0.48262691
mp-1184225,0.0747019281250001,0.14363709
mp-28733,-0.4042054587142859,-0.4020844
mp-636952,-2.087430465014722,-2.0813453
mp-23632,-1.7500593841144445,-1.739341
mp-770943,-2.312894064988096,-2.3238733
mp-18287,-0.6874394192857147,-0.6696526
mp-540257,-2.5361123044196425,-2.5370934
mp-29976,-1.2396151298363105,-1.2574222
mp-780329,-2.662958879637792,-2.6683457
mp-4052,-0.706161788340517,-0.73799324
mp-685394,-3.303939174598624,-3.3011398
mp-542573,-0.6232010023333345,-0.60105467
mp-733614,-1.153690204428383,-1.1530871
mp-20085,-0.7135942513333327,-0.69915664
mp-642938,-1.7351915350172404,-1.6879151
mp-723049,-1.9043711625477773,-1.8874822
mp-623012,0.0288702899999999,-0.033890963
mp-1217567,-0.6454076194444441,-0.63843924
mp-721875,-1.9981210914364904,-1.987954
mp-21725,-0.3791699229310346,-0.3808388
mp-540314,-2.469856659821428,-2.4806266
mp-30365,-0.1265811124999998,-0.12990522
mp-980206,-0.4710139025000002,-0.49350077
mp-775130,-2.214064651458333,-2.1784601
mp-774714,-2.537520101734694,-2.540654
mp-753414,-2.5107036144318187,-2.4933343
mp-17491,-0.5630754900000005,-0.57069325
mp-754172,-2.821406656289445,-2.8057618
mp-975384,-1.4515102958189652,-1.4585922
mp-1187366,0.1930587954166656,0.19560528
mp-607139,-0.7397952722222227,-0.7284212
mp-779545,-1.3321103212499998,-1.3060584
mp-766292,-3.99154717975,-3.949502
mp-754550,-3.8522251521590896,-3.819924
mp-23411,-1.033685045111111,-1.0400078
mp-768020,-2.685710451995,-2.6626544
mp-27162,-0.2188354859375003,-0.23909685
mp-773359,-2.171676453749999,-2.1618326
mp-29929,-0.1605913637199996,-0.19504355
mp-763191,-2.9643759579060003,-2.9420218
mp-770621,-2.4943104075,-2.5057611
mp-5348,-2.4622141275,-2.4609585
mp-616407,-0.607427732202001,-0.64455485
mp-505438,-3.023272410694444,-3.0012345
mp-18291,-0.783715746,-0.790645
mp-559160,-2.090947443494319,-2.1002622
mp-27280,-1.83386648972,-1.8400202
mp-30744,-0.2901066662499989,-0.26522458
mp-4998,-2.374183984285714,-2.3702085
mp-20379,0.1500411100000001,0.124442995
mp-3466,-3.67417870575,-3.646913
mp-30521,-1.0689490720433323,-1.0740955
mp-758068,-2.537309967107144,-2.501674
mp-756751,-3.4090267180032474,-3.4247952
mp-18059,-0.6924453429166668,-0.67948735
mp-22519,-0.3629170257499993,-0.38617992
mp-669364,-1.180803338383621,-1.1773716
mp-866830,-1.671297742812501,-1.6745244
mp-755084,-1.7279308345454547,-1.7477374
mp-1025366,-0.4239158507142865,-0.4066227
mp-1029336,-0.0300908251266663,-0.08092916
mvc-11155,-0.8065795547500002,-0.77972096
mp-561255,-2.1134602995666296,-2.1012352
mp-743601,-2.6951300784127,-2.6870165
mp-1095411,-0.4797258828787882,-0.45880654
mp-22472,-2.1292581140833344,-2.1204557
mp-766448,-2.352245385772539,-2.3482587
mp-27499,-1.2879958209374998,-1.2618147
mp-31495,0.1341718999999996,0.06649828
mp-772181,-1.759882287124384,-1.7597685
mvc-14467,-2.126510304506578,-2.1481183
mp-29842,-2.6149259093226886,-2.5704722
mp-559292,-2.0371290110497067,-2.0593116
mp-12532,-0.8107683582991081,-0.8136256
mp-20144,-0.6873197897619043,-0.6952364
mp-23897,-1.6750658926315698,-1.6694922
mp-31337,-0.4384831108333333,-0.44019923
mp-777672,-2.8491188197140005,-2.855154
mp-865422,-0.8201900775000004,-0.81833565
mp-20603,-0.2312290962499998,-0.24108046
mp-27123,-3.015570639650139,-3.0145264
mp-756591,-3.6931538039448046,-3.6696978
mp-1187515,-2.60886572175,-2.5962706
mp-22052,-0.9883951797023812,-0.9901626
mp-561245,-3.0861066199,-3.0414884
mp-542613,-0.7693143457638898,-0.7584716
mp-975857,0.15188971275,0.15974802
mp-1030522,-0.7754745162239587,-0.77544516
mp-752419,-1.6023357720833336,-1.6103864
mp-766505,-1.6529548583374716,-1.5763153
mp-768314,-2.263729490260417,-2.2481465
mp-1020896,-2.5705982232543105,-2.5595531
mp-721012,-2.531492647873856,-2.5211816
mp-1205860,-0.6033068983333336,-0.60554534
mp-1079827,-0.6716505209999994,-0.69232434
mp-21554,-2.3892956077437413,-2.3562472
mp-1222132,-0.0435753940624987,-0.047668815
mp-5540,-3.032612658368056,-3.0205092
mp-975255,-0.7819611348189668,-0.785443
mp-23667,-2.23550949246596,-2.2252445
mp-770381,-2.556061496712963,-2.5660543
mp-1039581,1.04396637,0.8075925
mp-567114,-0.5942081600000002,-0.59773695
mp-636498,-0.1503074393750001,-0.14537197
mp-30639,-0.0679345616666688,-0.094430745
mp-764727,-2.003383496496,-1.9797313
mp-532617,-3.012076948773766,-2.999515
mp-17709,-2.502064334375,-2.4590554
mp-756195,-1.3392443340340918,-1.339972
mp-34284,-3.967207307876666,-3.912447
mp-752831,-2.2127096930949994,-2.1829934
mp-27205,-1.2125794905066665,-1.2703679
mp-773503,-2.2076862773749992,-2.1705632
mp-648988,0.032954909861111,0.058224708
mp-673667,-2.7250421922916663,-2.7491565
mp-766423,-1.3082923049583337,-1.3439171
mp-30108,-0.1338997948571432,-0.15094844
mp-21273,-0.0464785700000005,-0.066435814
mp-3557,-0.4323612209999993,-0.42204377
mp-504944,-2.168954805547857,-2.162562
mp-1030909,-2.778381136875,-2.7731414
mp-505451,-0.5314870225056819,-0.51551455
mp-22487,-3.5393016537500004,-3.543957
mp-22250,-0.5839455443333336,-0.5288296
mp-866313,-2.985973124036459,-2.9592543
mp-12403,-3.2719923902377777,-3.2696133
mp-18927,-0.9074064002500009,-0.9620112
mp-20108,-0.4229861013888888,-0.42635155
mp-20250,-0.6848886064062505,-0.67726547
mp-30330,-3.028640914178572,-3.0425105
mp-505345,-2.8599911564795906,-2.8313084
mp-1186513,0.1839661756249997,0.19050273
mp-18378,-0.9400433073571428,-0.9374099
mp-695202,-3.256180784661017,-3.2336087
mp-37216,-2.3827437390175,-2.3630528
mp-631397,-1.4621675549847233,-1.4586859
mp-1187189,-2.413212450750001,-2.3781428
mp-20397,-0.7281859695238094,-0.72922564
mp-31116,-3.964086471749998,-3.933825
mp-23623,-2.518809630122549,-2.50432
mp-7846,-0.0002526298571432,-0.042870104
mp-1016353,-0.0785601118749999,-0.07529211
mp-631576,0.5217467724999993,0.4697689
mp-36305,-1.1354800192857144,-1.1915396
mp-752684,-3.710405834285715,-3.6650648
mp-23846,-2.55227570725,-2.5454326
mp-760635,-2.277889710568182,-2.2485325
mp-754218,-3.361639495552083,-3.3414652
mp-772822,-1.4826944919999998,-1.4774399
mp-1025451,-0.2809715112499988,-0.29471627
mp-30560,0.7242578709523807,0.7003475
mp-29354,-1.9469876658333336,-1.9475008
mp-28929,-2.0433364146875,-2.054902
mp-777144,-2.6190683164682533,-2.6115112
mp-28767,-0.486746457589287,-0.48168617
mp-28759,-1.3539867874431817,-1.3345932
mp-27539,-3.275550521093749,-3.2472844
mp-505564,-0.9461393657457696,-0.9629835
mp-999096,-0.1362218158333332,-0.13764232
mp-30037,-0.5612332791666663,-0.5662471
mp-677055,-1.1108395521093757,-1.1361113
mvc-11235,1.1587584413100007,1.1187265
mp-756983,-2.4138899507608693,-2.388719
mp-1009831,-0.5519264561899995,-0.5444171
mp-27643,-1.896055228355999,-1.9047997
mp-778848,-1.423651324447143,-1.4104764
mp-29206,-0.4480915187500001,-0.45395684
mp-23397,-1.200486250134805,-1.2510036
mp-1020717,-2.336455043214286,-2.32821
mp-735523,-1.8847407890548216,-1.8792344
mp-756188,-1.1568231393749997,-1.1565735
mp-754769,-3.466354435555555,-3.44878
mp-30109,-1.9875520820182613,-1.9810243
mp-676333,-2.117219954486296,-2.0904417
mp-617632,-1.9052417440364595,-1.8838786
mp-505366,-0.13666329,-0.15677261
mp-1002227,0.3405018773275863,0.2916037
mp-684860,-2.43370504268421,-2.4510467
mp-763256,-2.3691949171428583,-2.3316443
mp-777461,-2.314049846607143,-2.2911777
mp-1025221,-0.5723792977885712,-0.56752867
mp-1226726,-0.0450145624999998,-0.0450176
mp-686801,-1.6285231248452987,-1.5981355
mp-752496,-3.410147820535556,-3.430184
mp-1095039,-3.206539882249998,-3.1533523
mp-26209,-2.549379539366884,-2.540634
mp-17805,-2.2573207541451565,-2.2428823
mp-22482,-0.0121991557692295,-0.03468269
mp-17912,-0.9396555752593904,-0.9376166
mp-760510,-2.3666434629166653,-2.3438578
mp-504621,-1.6397428127864586,-1.6444153
mp-28752,-2.904062051163792,-2.909513
mp-504554,-3.457070443697917,-3.4431453
mp-30392,-0.4732390558333335,-0.47755262
mp-40963,-2.5706122617113096,-2.565687
mp-769504,-2.048040540595238,-2.043347
mp-772673,-2.231865118877552,-2.2407818
mp-997018,-0.3034206201899998,-0.31437093
mp-775023,-1.9650143089285703,-1.9402288
mp-30253,-0.2696647434782612,-0.27413046
mp-623751,-0.2386691562500003,-0.25690246
mp-778925,-1.3543732818181815,-1.3680823
mp-630372,-0.488763127254902,-0.4922703
mp-769111,-2.297724432426472,-2.2979221
mp-669923,0.0691089206250001,0.051945686
mp-567322,-0.9833106160178566,-0.97170615
mp-20051,-0.7681407052777777,-0.77850366
mp-680680,-2.3219512863235288,-2.3278685
mp-764721,-2.970314535803333,-2.9545965
mp-976053,0.3554138962499999,0.30834517
mp-540023,-2.529087826894484,-2.5307395
mp-1016599,0.4067211450000001,0.3937755
mp-865771,-0.769412695833334,-0.7721757
mp-22423,-2.1033838722569453,-2.1051927
mp-20112,-0.1851300037500003,-0.17850024
mp-28861,-0.0458521262452096,-0.0458408
mp-29096,-0.5106611711607145,-0.5117049
mp-673662,-0.4456193882758627,-0.431007
mp-27362,-1.4949479953575726,-1.4833496
mp-778830,-2.179512147745098,-2.1682954
mp-677563,-0.3841351574166674,-0.42063132
mp-972235,-0.5691596410606068,-0.57342184
mp-680054,-0.3559742225297607,-0.3629498
mp-534901,-3.366538181405885,-3.36422
mp-505142,-0.7503778437500003,-0.74348396
mp-675146,-1.4881501006250002,-1.4759164
mp-675445,-1.9804650430357147,-1.9377598
mp-1025524,-0.6230138721875003,-0.63320124
mp-510280,-0.6610525062500008,-0.64124966
mp-1039395,-0.044167145,-0.050217688
mp-764478,-2.3098322264227638,-2.3006172
mp-985571,-1.5135650153124995,-1.5165331
mp-30692,-0.6551799050000002,-0.6475317
mp-30170,-0.3394746035185186,-0.33635277
mp-773751,-2.3585402408066667,-2.3598773
mp-10767,-2.8113983418923287,-2.753429
mp-22374,-0.2531437399999994,-0.2590177
mvc-11254,-0.9807417701785722,-0.989099
mp-6841,-2.472577576944444,-2.452762
mp-567191,-0.3813208266666663,-0.38029987
mp-971701,0.3667614475000005,0.3632511
mp-865966,-0.7564454362499999,-0.76776516
mp-755790,-3.00189417525,-2.9757078
mp-777525,-2.871895100793333,-2.8841453
mvc-11226,-1.08930466475,-1.0641937
mp-773430,-2.585177034339284,-2.5893483
mp-995232,-0.6245649731541659,-0.62033486
mp-616507,-1.533161074157089,-1.5439751
mp-935266,-0.9994941047380004,-0.98782146
mp-505781,-0.3255564737499998,-0.35376614
mp-1011697,-0.739864305335848,-0.7479415
mp-973938,-0.5541021862499997,-0.5517852
mp-850996,-1.636815978328335,-1.607954
mp-779316,-2.8019722403966667,-2.8019643
mp-558118,-3.56974185246,-3.550199
mp-685353,-1.7645652379486063,-1.7502735
mp-628804,-1.0909924787743062,-1.0962807
mp-626417,-1.5295994657611487,-1.5080707
mp-72,0.0,-0.008843839
mp-24165,-1.712150778708375,-1.6863005
mp-37836,-2.104275564944286,-2.0901606
mp-721988,-3.2302485469230766,-3.202426
mp-28855,-2.319126964853636,-2.2741084
mp-777779,-1.8442895827980004,-1.8367896
mp-1016266,0.3472201687500003,0.34367457
mp-559224,-3.311808734605833,-3.2811842
mp-18996,-2.2081944058333334,-2.1800594
mp-1212249,-3.067297968103704,-3.09024
mp-29363,-0.3814260201575331,-0.34645274
mp-760179,-1.2825212335542864,-1.276627
mp-31374,-1.47805830062217,-1.4724357
mp-22342,-1.4178027243489577,-1.4117285
mp-773252,-1.135786687045455,-1.0837417
mp-772754,-2.7090686845879124,-2.707559
mp-769523,-2.264487723748075,-2.2505593
mp-569711,-0.3607041309628572,-0.3591606
mp-754804,-3.70858532008772,-3.6872525
mp-1080661,-0.8242172470000014,-0.8223033
mp-30571,-0.027126243333333,-0.025200278
mp-27172,-1.9268395606876685,-1.9447848
mp-707463,-0.3613139512983328,-0.33643752
mp-17741,-3.2220315835937487,-3.214592
mp-540237,-2.414123308466165,-2.4049177
mp-5388,-1.7623052489285709,-1.7714417
mp-1029584,-1.21785428458923,-1.1925198
mp-1025490,-2.752310785585937,-2.7634692
mp-636264,-0.4565227129999997,-0.46606857
mp-33024,-0.4604669096008334,-0.49006408
mp-20865,-0.4033985883333339,-0.39364278
mp-27564,-2.417671479507576,-2.4357672
mp-540921,-2.241263896827817,-2.2133334
mp-773572,-1.3960139956249995,-1.3691065
mp-865783,-0.7910806637499999,-0.7897108
mp-780295,-2.666038318114999,-2.651537
mp-23850,-0.5279541649050001,-0.53548294
mp-764357,-3.0097344165249997,-3.005293
mp-676014,-3.3728761957327587,-3.3524842
mp-1187052,0.0639932175000002,0.063501
mp-28787,-0.2872693256666669,-0.27128756
mp-621176,-0.7519492300000002,-0.74326
mp-754835,-1.331066819090909,-1.3447568
mp-774749,-2.6562777092225414,-2.6329906
mp-759728,-2.253420806282273,-2.2622569
mp-1025177,-2.512218952207093,-2.4962208
mp-27893,-0.3164749234695553,-0.25485304
mp-758357,-2.8705883535989014,-2.8644164
mp-636095,1.162297736,1.1427258
mp-11321,-3.8561980667045455,-3.834008
mp-767588,-2.688055107415713,-2.6705394
mp-1226929,-0.8232383350312503,-0.82455266
mp-7483,-2.221768320314,-2.2271452
mp-975452,0.2128178024999998,0.19969532
mp-3597,-2.192614660250001,-2.1891556
mp-18162,-1.2348649814999997,-1.2424396
mp-560030,-4.055480955793334,-4.0733523
mp-1936,-0.5449448724999986,-0.54813683
mp-779517,-3.686647601562501,-3.6423645
mp-774874,-2.662822681736112,-2.6440623
mp-862492,-0.3028495362500001,-0.3072341
mp-761036,-1.3320153755989583,-1.3377109
mp-863374,-1.6287244620833334,-1.6198947
mp-569333,-0.3525669062500003,-0.36871642
mp-29016,-1.85223793,-1.8287106
mp-753314,-2.6661060262187504,-2.65605
mp-639228,-0.6301445346666668,-0.6255365
mp-28531,-3.150794285116115,-3.1769562
mp-542719,-2.827779598728069,-2.8292623
mp-22461,0.0921577962500004,0.07497457
mp-505155,-0.5330627162698423,-0.5429577
mp-3930,-1.9285879866071431,-1.9417899
mp-677039,-0.7291804368518515,-0.7038338
mp-755138,-2.891515796416667,-2.8995454
mp-977552,-0.2694637162500006,-0.27720627
mp-1016280,0.2298356537500003,0.2249389
mp-850910,-2.0549542806896537,-2.0635657
mp-22325,-2.433864336866884,-2.4275074
mp-705414,-1.3807997358333333,-1.4101272
mp-972494,-0.085586894375,-0.080424845
mp-850399,-2.435481126334761,-2.4452205
mp-27758,-2.9908546057437504,-2.9503958
mp-1025137,-0.1227163347916674,-0.13193649
mp-765731,-2.747050358342223,-2.739449
mp-773693,-2.672641238986801,-2.6817093
mp-763429,-1.5068286577500003,-1.5061898
mp-651750,-1.0139903982118053,-1.0261601
mp-542596,-0.623685245192309,-0.60444725
mp-34680,-2.4298267657142865,-2.425379
mp-755898,-3.898484333977272,-3.869461
mp-770765,-2.206500153567436,-2.1904917
mp-27366,-1.488792706222667,-1.4833498
mp-720804,-2.2756594367110963,-2.2673922
mp-773181,-2.1396395318750003,-2.1367426
mp-23186,-2.144227415216842,-2.155104
mp-20525,-1.628902631093749,-1.616107
mp-760122,-2.506234678299048,-2.583632
mp-17997,-3.003704556876418,-2.9946256
mp-980940,0.2557215394049992,0.21952263
mp-1099296,0.2646841029166666,0.2500909
mp-569322,-0.2766612616666671,-0.2885695
mp-643001,-0.3450836901563635,-0.34900203
mp-20646,-0.4740537184999994,-0.4434185
mp-545974,-3.1275506003571425,-3.1134205
mp-850834,-3.721153060601852,-3.7223036
mp-850223,-2.546813204688889,-2.543433
mp-28810,-0.8083235259895846,-0.86467266
mp-1016645,0.154851179375,0.13670295
mp-27184,-2.472703686835586,-2.4709163
mp-722381,-1.4732969778212492,-1.4694462
mp-559126,-3.4862055928726665,-3.4764848
mp-755245,-2.1749580388775507,-2.1680076
mp-770708,-2.4361953450320515,-2.4325614
mp-1032604,-2.6288359990625,-2.632668
mp-20072,-2.6965189731249994,-2.6980875
mp-4147,-0.8129863879999994,-0.7961014
mp-23332,-1.4714020549404765,-1.5203763
mp-1206710,-3.211078890625001,-3.1842203
mp-20015,-1.752073715277778,-1.7565557
mp-567146,-0.3236201407765777,-0.30288017
mp-17697,-4.013201012543333,-3.9670386
mp-1102680,-0.1043131983333331,-0.123627305
mp-23495,-1.4255172194285717,-1.4336245
mp-733655,-1.9005245729989289,-1.899186
mp-20210,-0.8307500505000001,-0.841511
mp-770793,-1.960631144930556,-1.9566358
mp-27816,-1.164770890059524,-1.1414526
mp-770500,-2.3831427121603164,-2.3487597
mp-34735,-1.923159765892858,-1.9426178
mp-20083,-0.659126012500001,-0.6632452
mp-752754,-2.442583256702,-2.44035
mp-23740,-2.808046535501428,-2.814005
mp-1029498,-0.8243913731381812,-0.82955253
mp-23680,-0.9350826862239998,-0.9270687
mp-758331,-3.510398926057692,-3.4845095
mp-862736,-0.2064164006249993,-0.22026384
mp-20294,-0.4282806409523815,-0.4238041
mp-773161,-2.692767403194444,-2.6933486
mp-571371,-1.98091868517669,-1.9840057
mp-759141,-2.519380304365079,-2.5266306
mp-39260,-3.0211982317036497,-3.0107415
mp-1099747,-2.664044340352222,-2.6274362
mp-570950,1.0016322206550003,0.9457279
mp-1111341,-2.392379195714,-2.3887043
mp-28737,-0.3568087063333334,-0.3678034
mp-766955,-1.8243268619445323,-1.8028736
mp-781671,-1.8314823348275864,-1.8207363
mp-773663,-2.997932168564814,-2.962492
mp-18702,-1.9761365209285715,-1.9879544
mp-752768,-1.9674105382933331,-1.9491504
mp-21463,-0.6141185222222217,-0.6098584
mp-767151,-2.23892991244898,-2.2399116
mp-22070,-4.174294026309167,-4.1862197
mp-1025265,-2.496988205310541,-2.490631
mp-861914,-0.7015045838389995,-0.67835987
mp-556995,-3.7710112710833337,-3.735064
mp-22166,-0.1892460146257134,-0.184336
mp-31360,-1.8664382164528568,-1.8761921
mp-3019,-0.2914833143749997,-0.28603238
mp-1183233,0.2541232799999999,0.23904574
mp-1031799,-2.620848265,-2.6047373
mp-30626,-0.3548279887499999,-0.35443318
mp-1031827,-2.6275628612500004,-2.6717217
mp-605437,-1.6870310946550005,-1.6593356
mp-30590,-0.131484916428571,-0.14105505
mp-21557,-1.4292905616632652,-1.425862
mp-4497,-1.933815505202,-1.9075699
mp-772755,-2.208609318434066,-2.2166178
mp-973815,0.1989757937499998,0.19514614
mp-1016278,0.1000001587499999,0.07150787
mp-505319,-1.4774909692342857,-1.4874439
mp-17366,-3.4916417895703127,-3.494339
mp-28964,-0.3897158294444441,-0.39388958
mp-778793,-2.5299958938636364,-2.5409515
mp-972220,-0.8480650529166667,-0.8631306
mp-39215,-2.4120467570496893,-2.3966856
mp-17391,-0.6731396594999998,-0.6810112
mp-34765,-0.0524196300000001,-0.054944098
mp-975190,-1.5761972688189658,-1.5777982
mp-774922,-2.9426262400000014,-2.9147167
mp-30106,-0.9299368560500004,-0.9788548
mp-729,-0.3498983312499995,-0.33652127
mp-759071,-2.474671785198413,-2.4754677
mp-772158,-1.64411284325,-1.6334584
mp-756979,-1.5592730886088972,-1.5943602
mp-752420,-4.313801504369412,-4.251469
mp-542967,-1.9621994077604168,-1.9542754
mp-779519,-3.6951431298529407,-3.6470437
mp-617283,-1.1907920504074996,-1.1934087
mp-972077,0.4017266037499993,0.37290943
mp-21538,-0.5034346428125,-0.5130993
mp-22145,-0.740962448611111,-0.7386529
mp-5461,-1.74161198841954,-1.7126873
mp-622198,-2.524889110789473,-2.5051715
mp-758329,-2.7809776415000007,-2.7996273
mp-978499,0.5005775487499999,0.4701971
mp-720283,-0.7829618230494994,-0.74777895
mp-1038759,-0.0279452133333331,-0.045512855
mp-631500,0.57417112125,0.55780077
mp-24126,-2.1650893788255177,-2.1722155
mp-760093,-3.3975579011333354,-3.3985176
mp-504271,-2.2222444540714283,-2.2132034
mp-28649,-3.2624969588446984,-3.2524161
mp-624397,-0.1735886180113639,-0.17930627
mp-770523,-2.2176542810714284,-2.2025795
mp-630328,-1.8537974839236129,-1.8528266
mp-1099294,0.1354254329166666,0.106550395
mp-532816,-2.881471090138888,-2.8903275
mp-977,-0.3099081824999996,-0.31759506
mp-962069,-0.4239905766666663,-0.43695682
mp-1099221,-2.0574065714415712,-2.070622
mp-505513,-0.4445493167857149,-0.43613148
mp-634657,-0.9525736458941664,-0.97399724
mp-27742,-1.4350402667000002,-1.4411547
mp-1101333,-2.83144815225,-2.788097
mp-864666,-1.8935955050781257,-1.875799
mp-510001,-0.7427948714285719,-0.7571641
mp-35769,-4.392195915009583,-4.338203
mp-1025319,-2.5858661085714294,-2.5710711
mp-680247,-0.8551078012678256,-0.8552688
mp-707424,-1.6792342914991014,-1.6372674
mp-17288,-2.65355141625,-2.6080287
mp-41092,-2.1337059229660422,-2.147116
mp-850397,-2.064069364565218,-2.0501695
mp-27889,-1.387378807148149,-1.4293665
mp-1025098,-1.181581246666667,-1.1566525
mp-766023,-2.595808624671052,-2.604217
mp-756690,-2.132391369374999,-2.137301
mp-770673,-2.559785062162698,-2.5728922
mp-680530,-0.1366017425000002,-0.13394618
mp-5015,-0.5542094466666659,-0.55118203
mp-504372,-2.1346036408108118,-2.1209378
mp-625830,-1.5553806404479993,-1.532708
mp-21713,-0.7502738914635417,-0.7661605
mp-18014,-0.125643727500001,-0.13678795
mp-20078,-1.407887947750001,-1.4167502
mp-20170,-1.17960265365625,-1.1947294
mp-1016429,0.5547669245366382,0.5494642
mp-27197,-2.030632017596155,-2.0396018
mp-27656,-0.784387705570791,-0.7988043
mp-30041,-1.0914030058674573,-1.0887845
mp-28747,-1.0037696014285715,-1.0392874
mp-768965,-2.7666058450071427,-2.7600749
mp-569270,-0.816673872380952,-0.8213277
mp-31031,-3.3713604557291674,-3.3295317
mp-1013532,-0.5789465914285714,-0.611678
mp-746702,-1.5788325659627482,-1.5667605
mp-12735,-0.0108346418333328,-0.074667215
mp-770812,-3.539299781785714,-3.5574863
mp-18079,-2.047894175364583,-2.0337715
mp-997101,-0.6516288721724992,-0.666906
mp-653763,-3.2683471839285723,-3.2713385
mp-23133,-1.7002396277272729,-1.7141926
mp-603694,-0.5700581527885709,-0.57134855
mp-559282,-2.5414665512666663,-2.5373995
mp-569510,-0.5917371183333335,-0.5917072
mp-638590,-0.1928502218750001,-0.21387786
mp-555321,-3.1611813374600004,-3.116561
mp-756050,-2.5203579357500003,-2.5191953
mp-14378,-0.1467958949999998,-0.14692819
mp-22430,-2.087753882239582,-2.0749874
mp-642847,-0.5024495797018182,-0.5027818
mp-554942,-1.8036156661036369,-1.8004577
mp-20662,-0.2800133109999997,-0.27804852
mp-17380,-2.026199858958334,-1.9885143
mp-763916,-2.112966517647059,-2.2145452
mp-1036771,-2.935761401328125,-2.9361804
mp-759405,-2.466068704345001,-2.482998
mp-30748,-0.5188804037499999,-0.5207112
mp-755459,-1.0999895839798848,-1.1319082
mp-3457,-2.840860006410714,-2.8417335
mp-27383,-2.6919332465773813,-2.674115
mp-978507,0.0581492618750001,0.037633896
mp-763609,-2.072021084594737,-2.0559473
mp-757045,-2.4647023403759407,-2.4376342
mp-17371,-3.7988596836812496,-3.7727041
mp-754736,-1.70009055,-1.7024556
mp-1226672,0.0093945083333319,0.003081262
mp-696288,-1.4539220862956246,-1.4444344
mp-28832,-0.1835172711111094,-0.17817211
mp-1095060,-1.463677747304,-1.5090039
mp-27180,-2.239487725520833,-2.2154584
mp-608543,-0.4121208789583346,-0.40869242
mp-2765,0.5467478732291671,0.504842
mp-2536,-0.292039422222223,-0.29473242
mp-29170,-1.497986863138182,-1.4929885
mp-504852,-1.6358951110747129,-1.6390284
mp-3889,-2.627785943541667,-2.6218085
mp-672673,-0.1133292498229172,-0.14515293
mp-649754,-0.9422329550951076,-0.94176483
mp-28954,-0.3696143444374996,-0.38053834
mp-619905,-0.4468231574715908,-0.49067017
mp-974591,-0.2194246991682185,-0.26336318
mp-31406,-0.3045027074375007,-0.3212002
mp-18566,-3.611156288981112,-3.5952582
mp-775484,-3.481188025165345,-3.4634142
mp-1025312,-0.9470602029336732,-0.9300145
mp-39684,-2.8028510377651528,-2.7659144
mp-27307,-3.653375623015555,-3.6475282
mp-38605,-0.2485924907142858,-0.25357777
mp-1094316,0.0657671291666668,0.04635197
mp-760701,-2.861497419178572,-2.8149753
mp-770704,-2.561182935,-2.5505972
mp-867833,-0.4844955224999998,-0.4772425
mp-28613,-0.5200118973333332,-0.5185759
mp-28583,-1.6240588623349996,-1.6357011
mp-767053,-1.956469050909091,-1.9390876
mp-975665,-0.3861454951470586,-0.35769162
mp-23714,-0.6364549757466662,-0.6193907
mp-559276,-2.732458153095237,-2.7087379
mp-735547,-1.422186506387054,-1.4218274
mp-684508,-2.3971387984126977,-2.4138427
mp-9844,-3.266918969340278,-3.2339616
mp-754767,-0.7268397801923083,-0.72129554
mp-21460,-0.5609541116666668,-0.57442164
mp-621928,-2.379481330260417,-2.3741004
mp-735481,-0.8083042979808568,-0.82180935
mp-1099778,-3.557296758833333,-3.5402493
mp-735578,-1.971415145597143,-1.955942
mp-17473,-0.4986618500000003,-0.4960078
mp-37843,-2.9347167014244184,-2.9328475
mp-17363,-3.7151911989285713,-3.6893973
mp-38417,-2.356732465178572,-2.3932345
mp-30222,-1.32398628392498,-1.3232983
mp-764000,-2.6228919199775,-2.6102407
mp-973979,-0.2384157975,-0.2614162
mp-761252,-2.1922057484537687,-2.2052627
mp-996941,-1.4210576106091957,-1.4122523
mp-23734,-1.9381995428114287,-1.9518837
mp-641526,-0.0328365650000002,-0.030211806
mp-17872,-1.5588781342857143,-1.5628592
mp-20571,-1.1950843041666677,-1.1878266
mp-780061,-2.5375210567020003,-2.5488238
mp-997090,-0.590853144375,-0.57823056
mp-862256,-0.114231835,-0.113462746
mp-5663,-3.5644093107500003,-3.5136323
mp-755487,-1.790212763125,-1.7948724
mp-22013,-3.652910446083333,-3.6544728
mp-769486,-1.951336922142857,-1.9456611
mp-997029,-0.9408606231249994,-0.9492678
mp-18445,-1.9463212149479177,-1.9351852
mp-504922,-2.981263056249999,-2.972146
mp-505071,-0.4493349318181824,-0.47934705
mp-21596,-0.5668718767857145,-0.56859386
mp-849525,-2.477419934207693,-2.458418
mp-996955,-0.7822448852799999,-0.7827803
mp-22978,-1.9329903962470931,-1.9306617
mp-5436,-0.3520707449999998,-0.37515402
mp-505005,-0.6385797300000012,-0.658322
mp-736272,-0.3813200271193099,-0.38247806
mp-973741,0.1960933287499999,0.17495918
mp-30127,-2.783278156600053,-2.774456
mp-22032,-0.6915386677777775,-0.69529504
mp-17676,-2.539739961820938,-2.5122437
mp-770151,-2.5264126852083333,-2.5046394
mp-770410,-2.20562597274671,-2.2053785
mp-638226,-0.4627973899999996,-0.4449675
mp-20497,-0.404567646666667,-0.39181638
mp-615459,-0.2959026196250008,-0.28208637
mp-776593,-3.99753888225,-3.9533505
mp-976802,-2.1336248951266668,-2.1331067
mp-760376,-2.6798423756833345,-2.652175
mp-28487,-0.0488762590000002,-0.04878843
mp-841,-1.650492598125,-1.6483965
mp-23261,-0.7715323912499993,-0.74880373
